cidade,ano,mes,infeccoes,populacao,infe_pop,max,media,min,ind_pluv,Aruja,Barueri,Biritiba_Mirim,Caieiras,Cajamar,Carapicuiba,Cotia,Diadema,Embu,Embu_Guacu,Ferraz_de_Vasconcelos,Francisco_Morato,Franco_da_Rocha,Guararema,Guarulhos,Itapecerica_da_Serra,Itapevi,Itaquaquecetuba,Jandira,Juquitiba,Mairipora,Maua,Mogi_das_Cruzes,Osasco,Pirapora_do_Bom_Jesus,Poa,Ribeirao_Pires,Rio_Grande_da_Serra,Santa_Isabel,Santana_do_Parnaiba,Santo_Andre,Sao_Bernardo_do_Campo,Sao_Caetano_do_Sul,Suzano,Taboao_da_Serra,Sao_Paulo,Vargem_Grande_Paulista
Embu-Guaçu,2021,6,1,66970,0.00001493205913095420,22,17,14,66.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Embu-Guaçu,2021,7,0,66970,0.00000000000000000000,21,17,13,53.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Embu-Guaçu,2021,8,0,66970,0.00000000000000000000,22,18,14,46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Embu-Guaçu,2021,9,0,66970,0.00000000000000000000,23,18,15,94.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Embu-Guaçu,2021,10,0,66970,0.00000000000000000000,24,19,16,105.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Embu-Guaçu,2021,11,0,66970,0.00000000000000000000,25,21,18,123.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Embu-Guaçu,2021,12,0,66970,0.00000000000000000000,26,22,19,174.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ferraz de Vasconcelos,2021,1,0,179198,0.00000000000000000000,27,22,19,218.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ferraz de Vasconcelos,2021,2,1,179198,0.00000558041942432393,28,23,19,201.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ferraz de Vasconcelos,2021,3,1,179198,0.00000558041942432393,27,22,18,154.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ferraz de Vasconcelos,2021,4,9,179198,0.00005022377481891540,25,20,17,93.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ferraz de Vasconcelos,2021,5,4,179198,0.00002232167769729570,23,18,14,68.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ferraz de Vasconcelos,2021,6,1,179198,0.00000558041942432393,22,16,13,57.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ferraz de Vasconcelos,2021,7,0,179198,0.00000000000000000000,22,16,12,46.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ferraz de Vasconcelos,2021,8,0,179198,0.00000000000000000000,23,17,12,43.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ferraz de Vasconcelos,2021,9,0,179198,0.00000000000000000000,24,18,14,99.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ferraz de Vasconcelos,2021,10,0,179198,0.00000000000000000000,25,19,16,105.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ferraz de Vasconcelos,2021,11,0,179198,0.00000000000000000000,26,21,17,127.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ferraz de Vasconcelos,2021,12,3,179198,0.00001674125827297180,27,22,18,180.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Francisco Morato,2021,1,0,165139,0.00000000000000000000,27,23,19,214.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Francisco Morato,2021,2,1,165139,0.00000605550475659899,28,23,19,187.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Francisco Morato,2021,3,1,165139,0.00000605550475659899,27,22,19,137.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Francisco Morato,2021,4,6,165139,0.00003633302853959390,26,21,17,76.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Francisco Morato,2021,5,15,165139,0.00009083257134898480,23,18,14,60.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Francisco Morato,2021,6,4,165139,0.00002422201902639590,22,17,13,50.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Francisco Morato,2021,7,4,165139,0.00002422201902639590,22,16,12,38.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Francisco Morato,2021,8,0,165139,0.00000000000000000000,24,18,13,39.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Francisco Morato,2021,9,0,165139,0.00000000000000000000,25,19,15,104.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Francisco Morato,2021,10,1,165139,0.00000605550475659899,26,20,16,104.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Francisco Morato,2021,11,0,165139,0.00000000000000000000,26,21,18,127.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Francisco Morato,2021,12,0,165139,0.00000000000000000000,27,22,19,184,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franco da Rocha,2021,1,0,144849,0.00000000000000000000,28,23,20,214.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franco da Rocha,2021,2,0,144849,0.00000000000000000000,28,23,20,188.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franco da Rocha,2021,3,1,144849,0.00000690374113732231,27,23,19,139,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franco da Rocha,2021,4,12,144849,0.00008284489364786780,26,21,17,78.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franco da Rocha,2021,5,10,144849,0.00006903741137322310,23,18,15,61.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franco da Rocha,2021,6,3,144849,0.00002071122341196690,22,17,13,51.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franco da Rocha,2021,7,1,144849,0.00000690374113732231,22,17,12,39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franco da Rocha,2021,8,1,144849,0.00000690374113732231,24,18,13,39.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franco da Rocha,2021,9,1,144849,0.00000690374113732231,25,19,15,102.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franco da Rocha,2021,10,0,144849,0.00000000000000000000,26,21,17,104.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franco da Rocha,2021,11,0,144849,0.00000000000000000000,27,21,18,127,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franco da Rocha,2021,12,1,144849,0.00000690374113732231,27,22,19,183.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guararema,2021,1,3,31236,0.00009604302727621980,29,23,20,216.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guararema,2021,2,4,31236,0.00012805736970162600,29,24,20,197.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guararema,2021,3,4,31236,0.00012805736970162600,28,23,19,153.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guararema,2021,4,6,31236,0.00019208605455244000,27,22,18,93.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guararema,2021,5,5,31236,0.00016007171212703300,24,19,15,65.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guararema,2021,6,0,31236,0.00000000000000000000,23,17,13,53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guararema,2021,7,0,31236,0.00000000000000000000,23,17,13,43.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guararema,2021,8,1,31236,0.00003201434242540660,24,18,13,42.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guararema,2021,9,0,31236,0.00000000000000000000,25,19,15,97.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guararema,2021,10,0,31236,0.00000000000000000000,26,21,17,105.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guararema,2021,11,0,31236,0.00000000000000000000,27,22,18,129.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guararema,2021,12,0,31236,0.00000000000000000000,28,23,19,181.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guarulhos,2021,1,13,1291771,0.00001006370324151880,28,23,19,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guarulhos,2021,2,31,1291771,0.00002399806157592950,28,23,20,196.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guarulhos,2021,3,110,1291771,0.00008515441204362070,27,22,19,147.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guarulhos,2021,4,368,1291771,0.00028488021483684000,26,21,17,86.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guarulhos,2021,5,280,1291771,0.00021675668520194400,23,18,15,65.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guarulhos,2021,6,96,1291771,0.00007431657778352360,22,17,13,55.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guarulhos,2021,7,27,1291771,0.00002090153750161600,22,16,13,43.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guarulhos,2021,8,24,1291771,0.00001857914444588090,24,18,13,41.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guarulhos,2021,9,16,1291771,0.00001238609629725390,24,19,15,98.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guarulhos,2021,10,11,1291771,0.00000851544120436207,25,20,16,104.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guarulhos,2021,11,21,1291771,0.00001625675139014580,26,21,18,126.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guarulhos,2021,12,19,1291771,0.00001470848935298900,27,22,19,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapecerica da Serra,2021,1,0,158522,0.00000000000000000000,27,23,20,217.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapecerica da Serra,2021,2,1,158522,0.00000630827266877784,28,23,20,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapecerica da Serra,2021,3,3,158522,0.00001892481800633350,27,22,19,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapecerica da Serra,2021,4,34,158522,0.00021448127073844600,25,21,18,92.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapecerica da Serra,2021,5,13,158522,0.00008200754469411190,23,18,15,69.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapecerica da Serra,2021,6,4,158522,0.00002523309067511130,22,17,14,62.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapecerica da Serra,2021,7,0,158522,0.00000000000000000000,22,17,13,49.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapecerica da Serra,2021,8,0,158522,0.00000000000000000000,23,17,14,43.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapecerica da Serra,2021,9,0,158522,0.00000000000000000000,23,18,15,93.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapecerica da Serra,2021,10,0,158522,0.00000000000000000000,24,19,16,103.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapecerica da Serra,2021,11,0,158522,0.00000000000000000000,25,21,17,123.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapecerica da Serra,2021,12,1,158522,0.00000630827266877784,26,22,19,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapevi,2021,1,2,232297,0.00000860966779596809,28,23,20,213.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapevi,2021,2,2,232297,0.00000860966779596809,28,23,20,191.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapevi,2021,3,1,232297,0.00000430483389798405,27,23,19,140.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapevi,2021,4,5,232297,0.00002152416948992020,26,21,18,81.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapevi,2021,5,2,232297,0.00000860966779596809,23,18,15,64.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapevi,2021,6,2,232297,0.00000860966779596809,22,17,13,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapevi,2021,7,1,232297,0.00000430483389798405,22,17,13,43.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapevi,2021,8,0,232297,0.00000000000000000000,23,18,14,39.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapevi,2021,9,0,232297,0.00000000000000000000,24,19,15,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapevi,2021,10,0,232297,0.00000000000000000000,25,20,17,101.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapevi,2021,11,0,232297,0.00000000000000000000,26,21,18,123.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapevi,2021,12,0,232297,0.00000000000000000000,27,22,19,176.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itaquaquecetuba,2021,1,0,369275,0.00000000000000000000,28,23,19,218.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itaquaquecetuba,2021,2,5,369275,0.00001354004468214750,28,23,19,200.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itaquaquecetuba,2021,3,8,369275,0.00002166407149143590,27,22,19,152.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itaquaquecetuba,2021,4,49,369275,0.00013269243788504500,25,21,17,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itaquaquecetuba,2021,5,51,369275,0.00013810845575790400,23,18,14,67.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itaquaquecetuba,2021,6,18,369275,0.00004874416085573080,22,16,13,56.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itaquaquecetuba,2021,7,3,369275,0.00000812402680928847,22,16,12,45.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itaquaquecetuba,2021,8,1,369275,0.00000270800893642949,23,17,13,43.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itaquaquecetuba,2021,9,1,369275,0.00000270800893642949,24,18,14,100.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itaquaquecetuba,2021,10,0,369275,0.00000000000000000000,25,20,16,105.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itaquaquecetuba,2021,11,1,369275,0.00000270800893642949,26,21,17,128.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itaquaquecetuba,2021,12,1,369275,0.00000270800893642949,27,22,18,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jandira,2021,1,0,118045,0.00000000000000000000,28,23,20,214.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jandira,2021,2,0,118045,0.00000000000000000000,28,24,20,191.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jandira,2021,3,2,118045,0.00001694269134652040,27,23,20,141.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jandira,2021,4,2,118045,0.00001694269134652040,26,21,18,81.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jandira,2021,5,2,118045,0.00001694269134652040,23,18,15,64.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jandira,2021,6,1,118045,0.00000847134567326020,22,17,14,56.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jandira,2021,7,0,118045,0.00000000000000000000,22,17,13,43.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jandira,2021,8,0,118045,0.00000000000000000000,24,18,14,39.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jandira,2021,9,0,118045,0.00000000000000000000,24,19,15,92.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jandira,2021,10,0,118045,0.00000000000000000000,25,20,17,101.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jandira,2021,11,0,118045,0.00000000000000000000,26,21,18,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jandira,2021,12,0,118045,0.00000000000000000000,27,23,19,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juquitiba,2021,1,0,27404,0.00000000000000000000,27,23,20,216.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juquitiba,2021,2,0,27404,0.00000000000000000000,28,23,20,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juquitiba,2021,3,1,27404,0.00003649102320829080,27,23,20,154.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juquitiba,2021,4,0,27404,0.00000000000000000000,25,21,18,96.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juquitiba,2021,5,0,27404,0.00000000000000000000,23,19,16,73.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juquitiba,2021,6,0,27404,0.00000000000000000000,22,17,14,68.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
